date,GDPC96,PCECC96,PCDGCC96_Q,PCESVC96_Q,PCNDGC96_Q,GPDIC96,FPIC96_Q,NRIPDC96_Q,PNFIC96_Q,PRFIC96_Q,CBIC96_GDP,GCEC96,FGCEC96_Q,GRECPT,SLCEC96_Q,EXPGSC96,IMPGSC96,DPIC96,OUTNFB,OUTBS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IP.B51110.S,IPNCONGD,IP.B52000.S,TCU,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE160V,LNS11300000,LNS14000000,URATE_ST,URATE_LT,LNS14000012,LNS14000025,LNS14000026,LNS1300839,LNS13008756,UEMP15T26,LNS13008636,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOANBS,AWHMAN,AWHNONAG,AWOTMAN,A0M046,A0M057,A0M059,A0M007,A0M008,A1M092,A0M027,NAPMSDI,NAPMII,NAPMNOI,A0M070
1964,0.012070936,0.009860801,0.024607396,0.005427242,0.010154574,0.025076005,0.022484517,0.008271442,0.006749691,0.053805582,-0.000934584,-0.003158339,-0.00861759,-0.015188264,0.005320527,0.043541736,-0.015688495,0.009588816,0.017420482,0.015175113,0.003735371,0.000339791,0.001933753,0.006555452,0.004735482,0.006358013,-0.002809341,-0.01035665,0.003428922,-0.001773447,NaN,0.00105198,0.000854979,0.000265438,0.00231011,-0.001009794,-7.88E-05,0.000800258,-0.005930758,0.000381631,0.000677869,-0.000230002,0.000193075,0.004670101,0.000508919,-0.006226935,0.004209884,0.002064389,0.00589406,0.001816461,0.000352867,0.00573674,0.001651954,0.000306531,-0.043027878,-0.110498813,-0.104593269,-0.020944701,-0.819396603,-0.1673784,0.158363974,-0.022011516,-0.037044919,0.010300182,-0.029293585,NaN,NaN,NaN,NaN,-0.054717572,0.008826295,0.01437402,0.094508389,NaN,-0.04076264,-19.1542774,0.008505158,0.00578446,0.051316389,0.010414505,0.018730296,0.042319108,0.299370156,-0.567332277,4.63995907,0.000547328
1964.25,0.002515585,0.007794101,0.012250795,0.003283302,0.012097594,-0.015242206,-0.01338752,0.004345171,0.009160161,-0.056868858,-0.001171747,0.002735791,-0.004100711,-0.030221158,0.01290661,0.000499981,0.007521025,0.01666908,0.001253721,0.00206307,0.01338591,0.012037187,0.01648074,0.014829617,0.020263293,0.016312592,0.019425713,0.032100281,0.015798396,0.002912759,NaN,0.000198041,0.00028781,0.002039565,-0.001126099,0.003175187,0.002372068,0.00159244,0.009953234,0.000742552,-0.001070547,0.001283853,0.000433641,-0.004546762,0.000630955,0.000453519,-0.002284775,-0.000237337,-0.006235716,-0.000789479,-0.007179753,0.004255035,0.001456856,0.006523498,0.223097921,-0.277496539,-0.224294424,-0.010144284,0.414126407,-0.301321657,-0.375168831,-0.032615893,-0.036278556,-0.096161006,-0.009368587,NaN,NaN,NaN,NaN,0.012201564,0.005640437,0.000336834,0.39685354,0.245614972,0.159331901,-17.06116702,0.009419846,0.013596373,0.012703288,0.017992865,0.034147909,0.05458129,3.3722326,2.457086781,5.803130801,5.40E-05
1964.5,0.004206909,0.008571986,0.018920415,0.002484336,0.012551742,0.011467127,0.004620351,0.018788948,0.017816429,-0.021960003,-0.000304024,-0.005019419,-0.009223053,0.007931656,0.001314779,-0.023543746,0.011753305,0.003010226,0.004040478,0.004956628,0.006128882,7.27E-05,0.001327661,0.018270061,0.027304589,0.009472067,0.011054065,-0.002807306,-0.002570245,-0.001063305,NaN,0.003620534,0.004512121,0.007554812,0.001940403,0.00730473,0.009928848,0.004126416,0.007326864,0.001282025,-0.003018431,0.004847113,0.002350458,0.005594372,0.001239164,0.003308711,0.004114801,-0.00083874,0.007183296,0.002316727,-0.009340006,0.003908134,0.001391888,-0.003772669,-0.377442685,-0.211131632,-0.238086984,0.007161192,-1.085643,-0.101901628,-0.308677357,-0.064083985,-0.040569334,-0.083957331,0.005790789,NaN,NaN,NaN,NaN,-0.057328415,0.002228789,0.002361702,0.499123048,-0.054468913,0.159420105,-14.96991607,0.005625336,0.016659469,0.002779936,0.016645726,0.041609806,-0.041596706,11.11224767,6.18177958,10.16598003,0.000278229
1964.75,-0.005724479,-0.006783707,-0.044759929,0.003134852,-0.004877003,-0.002118809,-0.002756378,0.013291952,0.007176044,-0.023734628,-0.000545184,-0.006568098,-0.011998005,-0.001886455,0.001253485,0.013523274,0.011963529,0.001510118,-0.009152853,-0.007767202,0.005317254,0.000932501,-0.005550207,0.013127423,0.016466585,0.007440837,-0.026790331,-0.097807903,0.002762665,0.012104671,NaN,0.002372398,0.001569788,0.001537616,0.00198046,0.003541585,-0.001332189,0.005751663,0.013000428,-0.00220204,-0.00387637,0.002543615,-0.000871323,0.001840248,-0.002557621,0.008037295,0.0025989,0.006402634,0.002670889,0.003433772,0.004658595,0.004629824,0.007766407,-0.001596158,-0.111315929,-0.044739111,-0.003546048,-0.086873105,0.414628425,-0.069120054,-0.042163626,0.019695538,-0.04558113,0.021037842,-0.137631913,NaN,NaN,NaN,NaN,0.005445111,0.003043397,0.005642868,0.60131389,0.145443451,-0.040496572,-13.54723582,-0.000460349,-0.015599168,-0.00036161,-0.003998905,0.034036677,0.026920422,14.2528007,10.07341503,4.461928762,0.001399171
1965,0.015120366,0.012460664,0.075495408,0.000954809,0.002749663,0.079526118,0.03270594,0.057590757,0.047854676,-0.000923522,0.005969546,-0.007283645,-0.012232327,0.026113554,-0.000346069,-0.130012964,-0.05137488,0.001930204,0.020433498,0.02006163,0.027402872,0.030999333,0.035795341,0.027695318,0.042616097,0.012620924,0.101933959,0.221005047,0.009460595,0.022258027,NaN,0.004857905,0.005423775,0.014128956,0.00191753,0.011033552,0.019538125,0.00622887,-0.000312711,-0.001427846,-0.002380493,0.003071095,0.000559354,0.00414545,-0.00117626,-0.006258752,0.003944704,0.002036922,0.005553196,0.003902774,-0.001691831,0.006182386,0.002220057,0.001913276,0.054811749,-0.078321083,-0.016314253,-0.064936301,0.214937071,-0.136312765,-0.108962177,0.001745991,0.009196439,-0.041583716,-0.114767199,NaN,NaN,NaN,NaN,-0.043938669,0.008970925,0.011465569,0.936758399,0.145352103,0.326249716,-11.45981571,0.021464172,0.02667525,0.054610557,0.038212902,0.032090855,0.012024481,11.99397092,11.03201332,7.89105978,0.012872832
1965.25,0.004354684,0.001439658,-0.011926706,0.004652546,0.002759168,-0.008889359,0.016495893,0.001948422,0.022243654,0.002865566,0.002588582,0.00585161,-0.001760171,0.001578289,0.015929141,0.156282465,0.096846522,0.001522057,0.006004759,0.004306188,0.013297743,0.011256972,0.000302387,0.018936036,0.025205769,0.016510759,0.017683419,0.015287962,-0.006920782,0.029391059,NaN,0.005301885,0.005623725,0.009132242,0.004497324,0.007302942,0.013425596,0.002768656,0.000996661,0.001569054,-0.002305141,0.007637401,0.00296277,0.006619421,0.001598625,-0.004388321,0.007539056,0.00369904,0.007287544,0.005000568,-0.002338826,0.011550652,0.003560928,0.005144492,0.154273203,-0.245212505,-0.162159358,-0.034704772,-1.051386021,-0.203481238,-0.209073968,-0.007567869,-0.052082781,-0.096877013,-0.065164805,NaN,NaN,NaN,NaN,-0.052252023,0.009645446,0.005824214,0.872123742,0.045257085,-0.107008665,-8.040996818,0.003333011,0.000467639,0.002726235,0.003365093,0.028916676,0.013012072,13.70248806,9.690941834,2.320088102,0.008516799
1965.5,0.01090277,0.007514771,0.020141705,0.003211056,0.008124151,0.022744411,0.015293955,0.036337515,0.021931641,-0.001103924,0.003473846,0.026346234,0.032701857,-0.01803046,0.018467211,-0.074702972,-0.010602662,0.017339502,0.010352669,0.011928684,0.011147269,0.009137565,-0.000606386,0.012782977,0.019693664,0.009631999,0.003889751,-0.000986807,-0.002298901,0.024454844,NaN,0.006187089,0.005494991,0.012905432,0.003738376,0.01141868,0.01734386,0.006232573,0.008381437,0.001044374,-0.001191199,0.007339815,0.002821952,0.00104075,0.000973377,-0.007791222,0.001929003,0.009629943,0.001773149,0.003695612,0.006263419,0.016569615,0.008571924,0.001714816,-0.012930646,-0.312081068,-0.286771054,-0.036353981,-1.117673176,-0.270627039,-0.342499739,-0.043880984,-0.114031274,-0.080478307,-0.078704133,NaN,NaN,NaN,NaN,-0.018457297,-0.005034592,-0.001689172,0.774077463,-0.088174442,0.059727246,-5.624076426,-9.57E-05,0.000407051,0.016528661,0.001519032,0.025661854,0.013768026,8.411716894,5.850240628,1.949044662,0.010171563
1965.75,0.01412541,0.018146448,0.02788064,0.006445132,0.02971243,-0.004850286,0.011532819,0.022364561,0.026128433,-0.025603477,0.001516865,0.012716249,0.018536358,0.008811442,0.005429532,0.054286391,0.032949961,0.01021584,0.017689124,0.016019516,0.010497587,0.017445779,0.01148445,0.000296665,-0.009626369,0.007363247,0.018947596,0.003591545,0.007959593,0.026600199,NaN,0.006662532,0.006332574,0.011138352,0.004061431,0.012197893,0.012657321,0.008826451,0.019652619,-0.000194672,-0.000329711,0.007589789,0.002455692,0.003276888,-9.91E-05,0.004240538,0.003757275,0.00828432,0.004253827,0.002117899,0.010816818,0.003501869,0.008771052,0.001466738,-0.046797623,-0.278929917,-0.288912996,-0.030151893,-0.817265859,-0.337753477,-0.14257537,-0.091885709,-0.039304303,-0.102002308,-0.070433037,NaN,NaN,NaN,NaN,-0.049164088,0.007033459,0.005365037,0.909287446,0.045058854,0.259791482,1.124364729,0.02049692,0.040879392,0.03798011,0.022691625,0.041062055,0.064316417,10.42167697,-2.156716891,5.511319569,-0.001048587
1966,0.0152291,0.005117046,0.032967878,-0.000141326,0.000536407,0.065445588,0.02523573,0.037861216,0.027352649,0.01893189,0.006677527,0.012392955,0.019893483,0.03983701,0.002823293,-0.033478613,0.010761256,0.000188223,0.018476605,0.018291559,0.018756938,0.017018941,0.006344184,0.024036699,0.032123096,0.01103514,0.009937819,-0.001753331,0.004792432,0.032238074,NaN,0.007171489,0.006806939,0.016409493,0.004492526,0.012863341,0.021560329,0.008500103,-0.001809018,0.00203748,-0.002331578,0.008008047,0.003680175,0.002895329,0.002093143,-0.001064826,0.003791645,0.008949372,0.002577944,0.003161993,0.018533525,0.001282875,0.007388463,-0.000119882,-0.080659705,-0.245763963,-0.170805362,-0.049459432,-0.816843893,-0.104865786,-0.375970715,0.003323353,-0.136139943,-0.069322603,-0.128684441,NaN,NaN,NaN,NaN,-0.072727113,0.006545484,0.01028303,1.244423034,0.144957746,0.1598517,5.871148005,0.016225421,-0.00235635,0.050180094,0.031883425,0.059439644,0.038010342,24.99905482,0.570109877,8.907023449,0.01468656
1966.25,-0.005058572,-0.006990123,-0.054110864,0.000347414,0.0027245,-0.026298389,-0.021138954,0.019003194,0.002669471,-0.086791127,0.006165895,0.012603622,0.023381545,0.010201022,-0.001273643,0.027228591,0.00989132,-0.007069578,-0.006051406,-0.007814951,0.011231675,0.011333503,0.001989917,0.013884344,0.023054354,0.007622775,0.001715325,-0.03262327,0.002622327,0.024794662,NaN,0.008370108,0.007621112,0.01780432,0.005882149,0.013696291,0.022663311,0.010222514,-0.000349001,0.002315184,-0.000448535,0.009814562,0.004413076,0.003661044,0.002154873,-0.019060642,0.00446108,0.012014363,0.003824836,0.00325323,0.008611403,0.005788065,0.008442695,0.000877211,0.118818192,-0.0459216,-0.014772098,-0.028226782,0.316914482,-0.171969649,0.057311081,0.053836047,-0.049067391,-0.178138577,-0.07987799,NaN,NaN,NaN,NaN,0.019578354,0.003773116,0.005694465,1.212822216,-0.055143935,0.093242641,6.616505525,-0.006202526,-0.024325952,-0.008223392,-0.007157073,0.054880121,0.029903693,19.71055531,3.730758891,0.936287163,0.017052028
1966.5,-0.00202692,0.001814155,0.018900243,-0.002268111,0.000470111,-0.018756501,-0.010208255,-0.011079829,-0.000531587,-0.039577445,0.00479365,0.020751253,0.034547623,-0.000152338,0.002604459,-0.05404239,0.039906277,0.002490222,-0.003515015,-0.005819803,0.005967562,0.005216385,-0.008625658,0.009928803,0.008605874,0.008310297,-0.043356961,-0.103239898,0.005738555,0.024424253,NaN,0.005352649,0.004525004,0.010166781,0.004109542,0.008274704,0.013538727,0.004822162,-0.003804463,0.00301888,4.72E-05,0.004615039,0.003430597,0.0024746,0.002886051,0.021734329,0.001903955,0.009344512,0.002759702,0.004440154,0.018769048,0.016091093,0.002766176,0.001843449,0.151637194,-0.079406561,0.007498809,-0.066979827,-0.549330766,-0.005735721,-0.142733387,-0.012899317,0.067839238,-0.075337503,-0.220206472,NaN,NaN,NaN,NaN,-0.020157745,-0.0014173,0.000600117,0.914489692,-0.155245743,-0.14003487,6.360700405,-0.009159958,-0.001178818,-0.013181843,-0.020158227,0.04078539,-0.007302786,17.82288941,6.95861097,-1.734151566,0.017943202
1966.75,-0.000568348,-0.0053745,-0.01375309,0.000427112,-0.009445145,-0.005469055,-0.038141007,-0.001377988,-0.0135761,-0.116625051,0.008627543,0.011028685,0.007496744,-0.000340212,0.016179145,0.01683344,-0.003455667,0.001926367,-0.005569055,-0.003252254,0.000169187,0.007078804,0.009138476,-0.005216891,-0.00439371,-0.015647544,0.014911354,0.085765377,0.00644959,0.004686358,NaN,0.002292446,0.000983374,0.005498078,0.003466931,0.000513047,0.007628733,0.002070016,-0.025044801,0.002218608,-0.002472729,0.00886093,0.003061479,-0.001222197,0.001813566,-0.001546174,0.002046643,0.008564132,-0.001758075,0.000984188,0.019765268,0.005233637,0.00472657,0.002808308,0.184465021,-0.079553573,-0.156403133,0.00549831,-0.582250477,-0.072832462,0.05722829,-0.049243107,-0.061550374,0.060109028,0.021567137,NaN,NaN,NaN,NaN,-0.061404431,-0.00559518,-0.006754773,0.782760999,-0.022014966,-0.173315328,4.770662416,0.000564838,-0.002540152,-0.027611335,-0.010283268,0.022955358,-0.055485981,7.636076225,6.25370849,-7.570983244,0.018100966
1967,5.35E-05,-0.003686909,-0.032438782,-0.001103981,0.004511884,-0.036124856,-0.030323037,-0.055961306,-0.029905405,-0.033700032,0.007610929,0.034953606,0.058722745,-0.005179969,0.003171704,0.003217348,0.000844417,0.005209672,-0.002400653,-0.000842731,-0.014817,-0.004789073,-0.010737652,-0.037019629,-0.048985596,-0.019433539,-0.068551807,-0.174596932,0.012537648,0.002475525,5.226484034,0.000556423,-0.000692993,-0.001748862,0.002507204,-0.002788085,-0.003977067,0.001744076,-0.007925177,0.003414089,0.002353283,0.001904141,0.001986997,-0.000879236,0.00340593,-0.002026878,0.00026825,0.006469525,-0.002573362,-0.000398914,0.010585996,0.011145609,0.002952634,-0.006095587,-0.216030375,0.120302721,0.176125434,-0.01985389,-0.081849313,-0.073260593,0.523861419,0.027794774,0.108931145,-0.024485282,-0.080114701,NaN,NaN,NaN,NaN,0.190290165,-0.003966715,-0.005212583,0.317636202,-0.222119241,-0.339933607,3.513318071,-0.004223203,-0.009466139,-0.062419857,-0.030547575,-0.010568764,-0.145421559,-10.04988499,-3.183921957,-11.07424188,0.016862033
1967.25,-0.008188045,0.004106068,0.028772498,-0.000655527,0.000768188,-0.048087224,0.013206548,-0.004641158,-0.015855327,0.103326964,0.000203255,-0.009998047,-0.014584624,-0.007004703,-0.003330765,-0.024462017,-0.02260994,-0.001743848,-0.011673584,-0.010691908,-0.013325677,-0.005468078,-0.005911293,-0.026353829,-0.043230761,-0.010866827,-0.018784393,0.00350359,-0.001389447,-0.004023532,3.727607028,-0.003641705,-0.005141882,-0.009997316,0.000404946,-0.011248494,-0.011992611,-0.006882857,-0.017789102,0.003630448,0.00539806,-0.004599883,0.000235056,-0.002508283,0.003853346,-0.009291294,-0.002846132,0.003387617,-0.004151346,-0.001736675,0.005761793,0.006249805,0.001293609,0.000870255,0.083483641,-0.01317333,0.02231115,-0.047178707,0.418536311,0.059644298,-0.176169841,0.000834332,0.030096798,-0.018575917,-0.205311705,0.042547256,-0.109593308,0.028934491,-0.090620624,-0.082865955,-0.013311618,-0.010214485,0.052448274,-0.188892183,-0.206556083,1.922241838,-0.004169037,0.003617566,0.026431271,0.003215541,-0.007517755,0.042211198,-19.46833107,-9.954269003,-7.977284765,-0.000669581
1967.5,-0.000449004,-0.004342078,-0.021353406,0.003216061,-0.007575025,0.017702209,0.00082294,-0.029117101,-0.015194796,0.046066238,0.002176565,0.005087141,0.012738094,0.008854282,-0.004888225,-0.040002502,-0.001579352,-0.000164846,-0.00229031,-0.002189597,-0.002340362,-0.011315846,-0.007311164,0.003201392,0.000412025,-0.00728661,-0.002302973,-0.006918034,-0.009290265,-0.01718442,3.161594124,0.000840864,0.000687984,-0.002710794,0.002254713,-0.001583021,-0.004860239,0.000638459,0.008455107,0.004000475,0.005749026,0.00036031,0.002401846,0.003538355,0.003642175,-0.017251334,0.00141145,0.00147154,0.003395683,-0.001317571,0.003972811,0.003026442,-0.0002108,0.004629094,0.183004861,-0.04665055,-0.01612963,0.013954853,0.452235764,-0.140787007,-0.042867059,0.006908744,-0.006775703,-0.008620822,0.069613902,-0.048781386,-0.081236593,0.014478283,0.187272215,0.004016268,0.002763455,-0.000804128,0.22052917,0.044331825,0.160149909,1.330980123,-0.000664549,0.003908386,-0.009291154,0.01316446,0.011117967,0.028023319,-11.3192633,-7.290672832,0.486503302,-0.000814891
1967.75,-0.001006772,-0.003355588,-0.010745889,-0.001996259,-0.002091584,0.010182663,0.018450605,0.016042744,0.006545899,0.050548178,0.001926911,0.001770366,-0.00304521,0.007900076,0.008703194,0.012608158,0.03678071,-0.002286557,-0.001489689,-0.001934843,0.017261435,0.01805459,0.028998148,0.020933132,0.01672327,0.037643226,0.059977222,0.061194067,0.017003171,0.001278369,4.328460999,0.002194447,0.002330983,0.004146039,0.001806677,0.0034063,0.002656949,0.006450012,0.003007307,0.002550867,0.003755904,0.001370618,0.002900165,0.003168606,0.00322815,-0.011020574,0.00064165,0.001462579,0.003135117,-0.002612211,-0.001368001,0.005891296,0.001113002,0.001752459,0.149198974,0.086536796,0.096774163,0.01646571,0.352580406,0.058778912,0.223768305,0.016706176,0.02935816,0.117792757,0.075326981,0.00420251,0.028541861,0.079772903,-0.023171645,0.020355344,0.001153912,0.000445261,0.288543857,0.044218502,-0.039815933,2.739729194,0.016150592,0.012540579,0.035119216,0.012010538,0.005371741,-0.009088719,-4.569358588,-0.726477413,0.883743702,-0.000242724
1968,0.011100004,0.014085963,0.047075337,0.005061687,0.012885869,0.008733355,0.011024338,0.022108771,0.015689773,-0.002783743,0.001165067,0.01160356,0.013467769,0.03051715,0.00945295,0.013229924,0.04264599,0.007445919,0.014242161,0.012870803,0.005077074,0.002422579,0.001387254,0.009379926,0.017408932,0.000847049,0.013521053,0.076188642,-0.002976852,0.00171698,4.52821992,0.001401313,0.000966844,0.004585143,0.000904908,0.002838944,0.006297506,0.001853016,-0.004918544,0.000265156,0.002461753,0.002366821,0.00035565,-0.000616736,0.000138919,-0.002071328,-0.000695643,0.00334594,-0.001518926,-0.001821828,-0.005984127,0.00611746,0.006420716,-0.006466946,-0.451265366,-0.180276531,-0.207552892,-0.001908253,-1.013757125,-0.008322699,-0.309596759,-0.049908768,-0.103148905,-0.031237723,-0.016279534,-0.074117402,-0.078656374,-0.066476051,-0.075384336,-0.08893962,-0.002530689,-0.002318008,0.323157596,-0.055898535,0.060213532,3.481996937,0.004741644,0.005348009,0.003165242,0.009472538,-0.006683743,0.277820252,-2.518631547,3.638312884,0.981069955,0.003949639
1968.25,0.007762977,0.005750839,0.007871516,0.005262592,0.005623731,0.02645908,-0.013512367,-0.03960059,-0.025665987,0.018385458,0.006034036,-0.000754167,-0.009110775,0.006277875,0.010563342,0.004174158,0.000543422,0.007093251,0.009511661,0.008641572,0.004345285,-0.003442005,0.001369866,0.012998178,0.011902658,0.024700642,0.006516138,0.022094093,-0.000316302,-0.011835265,4.72754543,0.002883275,0.003185894,0.00525484,0.001412602,0.006320718,0.00395858,0.007261305,0.011364911,-0.000904062,0.000377541,-0.00118826,-0.000276261,0.004383775,-0.000798193,0.013380392,0.002902457,0.001374415,0.005727909,0.003398415,0.001129989,0.000832842,0.001635381,0.006263275,0.281613984,-0.180421323,-0.173827046,-0.044869734,0.153227802,-0.208755956,-0.342960287,-0.020572016,-0.054496552,-0.160121539,-0.207525647,-0.175522158,0.099644788,-0.089701212,0.018118005,-0.019298652,0.00428074,0.005464928,0.357701389,0.043980595,0.060237542,5.557927348,8.31E-05,0.010266809,-0.034087284,0.000460726,-0.014160874,-0.230506479,-5.900433528,5.237032281,1.878433834,0.002751256
1968.5,-0.001785669,0.0092359,0.030854797,0.002495016,0.009231755,-0.03868654,0.004389169,0.009305658,0.000398852,0.014321969,0.000763631,-0.002870972,-0.009344799,0.03376692,0.005725684,0.041878454,0.043784167,-0.007003736,-0.002902138,-0.002961581,-0.001268147,-5.38E-05,0.00449831,-0.003520906,-0.015044494,0.018641889,0.004190716,-0.005431473,0.004557196,-0.006832502,4.393111672,0.00296575,0.003044673,0.002211547,0.00323483,0.00284946,0.00044066,0.00496208,0.006069055,0.002243671,0.004417985,0.004173662,0.002488089,0.003853436,0.002350249,0.007346707,0.004144074,0.002504652,0.004522968,0.003309343,0.000566388,0.007843973,0.00133736,-0.002974985,-0.218829738,-0.047229433,-0.005490235,-0.001630586,-0.179798271,-0.009185442,-0.042987709,0.006376767,-0.024337486,-0.001094689,-0.010765001,0.014864851,-0.064447024,0.005177982,-0.027810576,-0.017694127,0.00209939,0.002880628,0.458838409,0.043855044,0.093588116,8.300978398,0.000894648,0.008901504,0.00244266,-0.007188212,-0.01783867,0.068597234,-4.614786459,1.436338381,-1.85752246,0.003171058
1968.75,-0.004500665,-0.004844996,-0.019080963,0.000782196,-0.006333628,-0.000175249,0.012344706,0.019087145,0.013692255,0.008044916,-0.000296069,-0.005083266,-0.008704198,0.001374535,-0.000290817,-0.028122694,-0.023030543,-0.002618959,-0.005122779,-0.004845814,0.006123134,0.004727209,0.011498805,0.005222963,0.012107476,-0.001252529,0.032791362,0.032149444,0.001646811,-0.00395079,4.724927236,0.003780671,0.004813781,0.003246761,0.003464295,0.004865149,0.003094851,0.003451977,0.018999437,0.005501955,0.006286571,0.005615096,0.005625856,0.004884371,0.005376546,-0.02034627,0.004634451,-0.001145387,0.0047633,0.002776105,-0.01145527,0.004661669,0.001048813,0.000258974,-0.08593025,-0.147365987,-0.149085688,-0.008960621,-0.412828136,-0.142942829,-0.043011339,-0.049902243,-0.011894128,-0.120818795,-0.047987655,-0.092248649,-0.022770724,-0.042630933,-0.010434869,-0.016198119,0.002407438,0.00205106,0.52656468,-0.089609291,0.160264926,12.71125079,0.01080919,0.008268077,0.039608647,0.040275631,0.01347271,0.025430513,2.238292767,-4.630450942,2.43987281,0.002840838
1969,0.006508675,0.001792941,0.005565882,-0.001311034,0.004494568,0.04626491,0.016513966,0.02079525,0.012106155,0.027337898,0.003098606,-0.003473493,-0.006627101,0.024650737,0.000565482,-0.143011426,-0.113631739,-0.007352142,0.007457831,0.007672355,0.010368284,0.004186578,0.005564651,0.013894321,0.013305108,0.016509507,0.00265308,-0.026173254,0.006119325,0.003515143,5.489661738,0.00408394,0.004695807,0.006233237,0.002613938,0.007557555,0.010149745,3.93E-06,0.013245839,0.005080806,0.004985077,0.002419429,0.004237542,0.003625807,0.005123756,0.017370233,0.001547961,0.001127292,0.00234519,0.000199316,0.010577009,-0.012076893,0.001892448,0.003732454,0.180312671,-0.01416243,-0.024598754,-0.027238495,-0.212522052,-0.043358856,0.023636289,-0.013840316,0.013612407,0.018478188,-0.15940815,-0.010212969,-0.001524096,0.000909443,-0.04346456,0.013143619,0.01083531,0.005215219,0.32754243,0.076920578,-0.106398863,15.12213881,-0.009816887,-0.007478225,0.000571245,-0.013282644,-0.004302847,0.076246386,6.125457188,-3.263352284,0.837258814,0.000774812
1969.25,-0.005697886,-0.002933255,-0.015814536,0.002078095,-0.00431468,-0.01682161,-0.005657656,-0.004611105,-0.002249646,-0.015075983,0.001693542,-0.009098231,-0.016541694,-0.004172202,-3.11E-05,0.18690347,0.165515069,0.001587721,-0.008342298,-0.008084846,-0.004494058,-0.012577499,-0.01675826,0.004051994,-0.003151052,0.009761893,-0.030638937,-0.065433832,-0.011215904,-0.005884211,4.920643096,0.003525209,0.004500367,0.003464832,0.003096317,0.00485867,0.00285319,0.004395807,0.014325415,0.002408698,0.004816689,0.006965521,0.003224655,0.004347304,0.002559474,-0.00392816,0.005898018,-0.001146287,0.00478571,0.002579016,-0.003041839,0.003019767,-0.001933674,0.000711228,0.079898203,0.019048792,0.044312592,0.006473029,0.087787717,0.022901649,0.056955346,0.058299988,-0.093163347,0.093106137,0.046188563,0.008518291,0.037675227,-0.022773226,-0.003261122,0.009706072,-0.001354598,0.005127864,0.461766796,0.043444704,-0.006404132,14.86699699,-0.00208585,-0.012494961,-0.011267036,-0.008965205,0.01012856,0.003989217,10.01334199,-0.029041329,-1.432095865,0.002183719
1969.5,-0.002639606,-0.004468103,-0.015925674,-0.002201995,-0.002786354,0.009229061,0.003386823,-0.001945503,0.009430155,-0.013624342,0.002774067,-0.003633507,-0.001827029,-0.021984199,-0.005800345,-0.039652898,-0.027576192,0.011603969,-0.004084848,-0.003715424,0.003132482,0.002521443,0.010723985,0.007876868,0.014083225,0.000934962,0.011761717,0.061498649,0.009987449,-0.0092598,5.084525058,0.00167541,0.002381037,0.002705216,0.000988945,0.003549403,0.0033366,0.001658686,0.005294937,-0.000236342,0.004944994,0.00315139,0.000575223,0.001780829,9.38E-05,0.020577751,0.002702212,-0.001731643,0.002759043,0.003292945,-0.002321071,-0.001659448,-0.001582626,0.00207965,0.212825873,0.118936065,0.150959355,0.021467732,0.288101722,0.155841158,0.023613974,0.01302955,0.167033146,-0.084957677,0.1338288,-0.02967539,0.050602552,0.076059324,0.104722802,0.047664455,-0.000539799,0.0006792,0.262564538,-0.056704066,-0.073085189,12.94581525,-0.000190478,-0.005069289,-0.011129454,0.006175531,-0.007750144,-0.016892997,13.06854869,0.63913335,-5.734929744,0.005182846
1969.75,-0.013232918,-0.001326934,-0.01684131,0.002261903,0.000184273,-0.0603187,-0.033329413,-0.023241772,-0.018241049,-0.076868768,-0.000932881,-0.019096,-0.026694001,-0.010070645,-0.010093497,0.018482173,-0.025572143,-0.001495512,-0.016692264,-0.016465728,-0.015039024,-0.022039383,-0.018588345,-0.008818975,-0.018848399,-0.007261367,-0.036920424,-0.030027002,-0.010812516,-0.028093858,3.647956303,-0.002210481,-0.002664698,-0.009994173,0.000663509,-0.007788302,-0.014867289,-0.002307688,0.001869263,0.000165529,0.000356976,-0.001558067,-0.000151459,0.001189755,0.000361428,0.003445731,0.002298572,-0.000135945,0.001954843,0.002532949,-0.011750913,0.00494847,0.002724142,0.000433155,-0.020903909,-0.014498429,-0.028835787,-0.012327361,-0.578243992,0.088795308,-0.07638587,-0.015091953,-0.015366197,0.080505281,-0.066036102,0.054174122,-0.009188916,-0.050887235,-0.14257994,-0.000729782,-0.008319975,-0.007138558,0.196594599,0.009806817,-0.106442365,12.02522979,-0.000248531,0.00704518,-0.032832399,-0.024334185,-0.013586478,-0.118287147,10.6909939,4.574484122,-6.104645808,0.002398718
